iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AGO,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_100yr,1536672,tonnes,annual,2022-08-09 15:10:25.347263,2022-08-25 00:18:11.920534
AGO,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_20yr,1536672,tonnes,annual,2022-08-09 15:10:25.347268,2022-08-25 00:18:11.920534
BEN,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2,312984,tonnes,annual,2022-08-09 15:10:25.348823,2022-08-25 00:18:11.920534
BEN,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_100yr,312984,tonnes,annual,2022-08-09 15:10:25.348839,2022-08-25 00:18:11.920534
BEN,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_20yr,312984,tonnes,annual,2022-08-09 15:10:25.348844,2022-08-25 00:18:11.920534
BRB,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2,111864,tonnes,annual,2022-08-09 15:10:25.350036,2022-08-25 00:18:12.032343
BRB,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_100yr,111864,tonnes,annual,2022-08-09 15:10:25.350053,2022-08-25 00:18:12.032343
BRB,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_20yr,111864,tonnes,annual,2022-08-09 15:10:25.350058,2022-08-25 00:18:12.032343
ERI,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2,127152,tonnes,annual,2022-08-09 15:10:25.352997,2022-08-25 00:18:12.258925
ERI,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_100yr,127152,tonnes,annual,2022-08-09 15:10:25.353012,2022-08-25 00:18:12.258925
ERI,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_20yr,127152,tonnes,annual,2022-08-09 15:10:25.353019,2022-08-25 00:18:12.258925
EST,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2,485624,tonnes,annual,2022-08-09 15:10:25.353263,2022-08-25 00:18:12.258925
EST,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_100yr,485624,tonnes,annual,2022-08-09 15:10:25.353279,2022-08-25 00:18:12.258925
EST,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_20yr,485624,tonnes,annual,2022-08-09 15:10:25.353284,2022-08-25 00:18:12.258925
GHA,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2,514920,tonnes,annual,2022-08-09 15:10:25.354311,2022-08-25 00:18:12.374093
GHA,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_100yr,514920,tonnes,annual,2022-08-09 15:10:25.354327,2022-08-25 00:18:12.374093
GHA,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_20yr,514920,tonnes,annual,2022-08-09 15:10:25.354332,2022-08-25 00:18:12.374093
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2,741216,tonnes,annual,2022-08-09 15:10:25.354485,2022-08-25 00:18:12.374093
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_100yr,741216,tonnes,annual,2022-08-09 15:10:25.3545,2022-08-25 00:18:12.374093
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,cement,co2e_20yr,741216,tonnes,annual,2022-08-09 15:10:25.354507,2022-08-25 00:18:12.374093
